id,name,position,team,total_points,projected_total_points,rank
4035014,Isaac Nauta,TE,GB,0.0,0.0,172
14083,Bruce Miller,RB,None,0.0,0.0,255
3059760,Taywan Taylor,WR,HOU,0.0,0.0,326
4048717,Rico Gafford,WR,None,0.0,0.0,327
3919104,Kerrith Whyte,RB,BUF,0.0,0.0,256
16172,Jaron Brown,WR,None,0.0,0.0,328
3120980,Keelan Doss,WR,OAK,0.0,0.0,329
14269,Dontrelle Inman,WR,None,0.0,0.0,330
3915145,Kirk Merritt,WR,MIA,0.0,0.0,331
3928461,De'Lance Turner,RB,None,0.0,0.0,257
4035426,Stephen Sullivan,TE,CAR,0.0,0.0,173
16994,David Fluellen,RB,None,0.0,0.0,258
3052576,Dylan Cantrell,TE,None,0.0,0.0,174
2512197,Rod Smith,RB,None,0.0,0.0,259
3895789,Quadree Henderson,WR,PIT,0.0,0.0,332
14145,Charles Clay,TE,None,0.0,0.0,175
3049290,Kevin Rader,TE,PIT,0.0,0.0,176
3930097,Farrod Green,TE,IND,0.0,3.38,109
3951441,Codey McElroy,TE,TB,0.0,0.0,177
15204,Garrett Celek,TE,SF,0.0,0.0,178
3917812,Nathan Cottrell,RB,JAX,0.0,0.0,260
17402,Seth Roberts,WR,None,0.0,0.0,333
2968204,Cole Hikutini,TE,NYG,0.0,0.0,179
3917849,Lawrence Cager,WR,NYJ,0.0,0.0,334
3039968,Ishmael Hyman,WR,CAR,0.0,0.0,335
4217370,Cyril Grayson,WR,TB,0.0,0.0,336
3047504,Andre Patton,WR,PHI,0.0,0.0,337
2969241,Ben Braunecker,TE,None,0.0,0.0,180
3914240,Tyler Davis,TE,JAX,0.0,0.0,181
3930901,Bruce Anderson,RB,None,0.0,0.0,261
3128251,Simmie Cobbs Jr.,WR,None,0.0,0.0,338
3066147,Jawill Davis,WR,GB,0.0,0.0,339
3040146,Akrum Wadley,RB,None,0.0,0.0,262
3929855,Chris Warren,RB,None,0.0,0.0,263
2576019,Josh Doctson,WR,None,0.0,0.0,340
16995,Bennie Fowler,WR,None,0.0,0.0,341
2974503,Reggie Begelton,WR,GB,0.0,0.0,342
4241723,Damion Willis,WR,NYG,0.0,0.0,343
14085,Virgil Green,TE,None,0.0,0.0,182
2515962,DeAndrew White,WR,None,0.0,0.0,344
3916129,Isaiah Zuber,WR,NE,0.0,0.0,345
3915296,Michael Walker,WR,PHI,0.0,0.0,346
3047488,Matt Flanagan,TE,None,0.0,0.0,183
2576804,Nick O'Leary,TE,None,0.0,0.0,184
16793,Cody Latimer,WR,None,0.0,0.0,347
16781,Paul Richardson Jr.,WR,None,0.0,0.0,348
4041703,Matt Cole,WR,NYG,0.0,0.0,349
2476373,Jerome Cunningham,TE,None,0.0,0.0,185
3138744,Chris Myarick,TE,MIA,0.0,0.0,186
3051857,J'Mon Moore,WR,ATL,0.0,0.0,350
2579846,Ben Koyack,TE,None,0.0,0.0,187
3121378,Matt Sokol,TE,LAC,0.0,0.0,188
2470916,Matt Lengel,TE,IND,0.0,0.0,189
15003,Rhett Ellison,TE,NYG,0.0,0.0,190
3919510,Alex Bachman,WR,NYG,0.0,0.0,351
3915821,Tony Brown,WR,WSH,0.0,0.0,352
4043161,Antoine Wesley,WR,ARI,0.0,0.0,353
3039794,James Looney,TE,None,0.0,0.0,191
4040792,Jaleel Scott,WR,None,0.0,0.0,354
3124079,Cam Phillips,WR,CAR,0.0,0.0,355
2512593,Clive Walford,TE,None,0.0,0.0,192
3134314,Austin Roberts,TE,None,0.0,0.0,193
2971426,Sean Culkin,TE,None,0.0,0.0,194
17391,Scott Simonson,TE,NYG,0.0,0.0,195
14918,Jarius Wright,WR,None,0.0,0.0,356
16227,Russell Shepard,WR,None,0.0,0.0,357
16945,De'Anthony Thomas,WR,None,0.0,0.0,358
4249496,Alexander Hollins,WR,CLE,0.0,0.0,359
2576389,Jeff Heuerman,TE,None,0.0,0.0,196
2970038,David Grinnage,TE,None,0.0,0.0,197
3134302,Jordan Lasley,WR,None,0.0,0.0,360
3924318,Emanuel Hall,WR,WSH,0.0,0.0,361
2566659,Seth DeValve,TE,None,0.0,0.0,198
3122103,Kendall Blanton,TE,LAR,0.0,0.0,199
2513030,Geremy Davis,WR,None,0.0,0.0,362
3124964,Marcus Green,WR,None,0.0,0.0,363
3042373,Robert Davis,WR,None,0.0,0.0,364
2980378,Cody Core,WR,None,0.0,0.0,365
2974339,Austin Carr,WR,None,0.0,0.0,366
3932935,Deontay Burnett,WR,None,0.0,0.0,367
4329491,Jalen Tolliver,WR,KC,0.0,0.0,368
15555,Josh Bellamy,WR,None,0.0,0.0,369
3047490,Janarion Grant,WR,None,0.0,0.0,370
14100,Dwayne Harris,WR,None,0.0,0.0,371
3056906,Johnny Holton,WR,None,0.0,0.0,372
4038938,Dillon Mitchell,WR,None,0.0,0.0,373
16845,Ryan Grant,WR,None,0.0,0.0,374
3056577,Da'Mari Scott,WR,None,0.0,0.0,375
